Akustyka i elektroakustyka;2L;lic. Maciej Michaluk;3;zst;zst;1;1;1;1;2;I;KiTM;czwartek, 13:50-14:35, sala 001E;
Pedagogika specjalna;1L;dr hab. Barbara Winczura;16;zst;zst;2;2;2;2;4;I;Mt;środa, 8.30-10.00, sala 217 A;
Podstawy anatomii i fizjologii;1L;mgr Katarzyna Koenig;12;zal;zst;2;2;2;2;4;I;Mt;czwartek, 13.30-15.00, sala 201 F;
Podstawy kompozycji i instrumentacji;2L;mgr Olgierd Juzala-Deprati (doktorant);2;zal;zst;1;1;2;2;4;I;Mt;środa 14.15-15.00, sala 201 F;Dla studentów, którzy nie ukończyli szkoły muzycznej II stopnia
Podstawy kształcenia słuchu;1L;mgr Joanna Kołodziejska;4;zal;zst;1;1;1;1;2;I;Mt;piątek, 11.40-12.25, sala 201 F, grupa 2 12.25-13.20;Dla studentów, którzy nie ukończyli szkoły muzycznej II stopnia
Profilaktyczne zastosowanie muzykoterapii;1M;mgr Angelika Wojciechowska;10;zal;zst;1;1;1;1;2;I;Mt;poniedziałek, 14:10-14:55, sala 305 F, grupa 2 15:00-15:45 ;
Psychiatria;2L;dr E. Trypka, prof. UMW;10;zst;egz;2;2;2;2;4;I;Mt;czwartek, 10.30 - 12.30, Klinika Psychiatrii, Wyb. Pasteura 10, co 2 tygodnie;zajęcia będą osbywać się w październiku i listopadzie
Psychologia kliniczna ;2L;dr Barbara Kobusińska;12;zst;egz;2;2;2;2;4;I;Mt;poniedziałek, 8.00-9.30, sala 201 F;
Psychologia muzyki;2M;dr Amelia Golema;8;zst;egz;1;1;1;1;2;I;Mt;wtorek, 12.05-13.35, sala 217 A;wykład
Psychologia ogólna;1L;mgr Wojciech Bartnicki;4;zal;zst;2;2;2;2;4;I;Mt;czwartek, 8.00-9.30, sala 002B;
Psychoterapia;2L;dr Barbara Kobusińska;12;zal;zst;2;2;2;2;4;I;Mt;poniedziałek, 9.35-11.05, sala 201 F;
Rehabilitacja;2L;mgr Arnold Górka;12;zal;zst;2;2;2;2;4;I;Mt;poniedziałek, 13.45-15.15, sala 201 F;
Wprowadzenie do analizy dzieła muzycznego;2L;mgr Aleksandra Ferenc;2;zal;zst;1;1;1;1;2;I;Mt;czwartek, 10.00-11.30, sala 201 F,  co 2 tygodnie;Dla studentów, którzy nie ukończyli szkoły muzycznej II stopnia
Wprowadzenie do historii muzyki;1L;mgr Joanna Kołodziejska;12;zst;zst;2;2;2;2;4;I;Mt;poniedziałek, 12.10-13.40, sala 201 F;Dla studentów, którzy nie ukończyli szkoły muzycznej II stopnia
Zespół kameralny w muzykoterapii;1M;mgr Olgierd Juzala-Deprati (doktorant);10;zal;zst;1;1;1;1;2;I;Mt;środa 15.05-15.50, sala 201 F;
Badania naukowe muzycznej praktyki wykonawczej;1-3L;dr Maria Brzuchowska;20;zal;zal;1;1;2;2;4;II;Inst ;piątek, 13:00-13:45, sala 217A;
Trening twórczego myślenia;1-3L;mgr o. Wojciech Bartnicki;15;zst;zst;2;2;2;2;4;II;Inst ;środa, 10:30-12:00, sala 203F;
MP3 – Muzyczne pogotowie – trema, kryzys tożsamość;L/M;dr Amelia Golema/mgr Małgorzata Kramarz;16;zst;zst;2;2;2;2;4;II;Inst; środa, 10:30-12:00, sala 217A, grupa II: 12:00 - 13:30;
Etyka;L/M;mgr o. Wojciech Bartnicki;30;zal;zst;2;2;2;3;5;II;Inst ;środa, 12:15-13:45, sala 001E;
Historia filozofii;1-3L;mgr o. Wojciech Bartnicki;30;zal;zst;2;2;2;2;4;II;Inst ;środa, 14:00-15:30, sala 001E;
Orkiestra symfoniczna;L/M;dr hab. Bassem Akiki;50;zst;zst;3;3;2;2;4;II;Inst ;według planu projektu orkiestrowego; Punkty ECTS za jeden projekt. W wyjątkowych przypadkach i po konsultacji z Dziekanem - przedmiot możliwy do wyboru również dla studentów Wydziału II
Próby sekcyjne (tylko dla osób grających w Orkiestrze Symfonicznej);L/M;w zależności od sekcji;50;zst;zst;0,5;0,5;0,5;0,5;1;II;Inst ;; za jeden projekt
Orkiestra kameralna;L/M;dr Zbigniew Szufłat;10;zst;zst;3;3;2;2;4;II;Inst ;wtorek, 18:00 - 21:00, sala kameralna,  czwartek 18:00 - 21:00; Punkty ECTS za jeden projekt. W wyjątkowych przypadkach i po konsultacji z Dziekanem - przedmiot możliwy do wyboru również dla studentów Wydziału II
Orkiestra dęta;L/M;dr Piotr Bugaj;40;zst;zst;3;3;2;2;4;II;Inst ;środa, 15:00 - 19:30, sala 102 E; Punkty ECTS za jeden projekt. W wyjątkowych przypadkach i po konsultacji z Dziekanem - przedmiot możliwy do wyboru również dla studentów Wydziału II
Orkiestra barokowa;L/M;dr Paweł Miczka;20;zst;zst;3;3;3;3;6;II;Inst ;do uzgodnienia ; za jeden projekt
Zespół kameralny (duet);L/M;Pedagodzy Wydziału Instrumentalnego;2-5;ekm;ekm;1;1;2;2;4;II;Inst ;do uzgodnienia z pedagogiem;W wyjątkowych sytuacjach, za zgodą Dziekana
Zespół kameralny (trio, kwartet, kwintet);L/M;Pedagodzy Wydziału Instrumentalnego;2-5;ekm;ekm;2;2;4;4;8;II;Inst ;do uzgodnienia z pedagogiem;W wyjątkowych sytuacjach, za zgodą Dziekana
Chór im. S. Krukowskiego;L/M;mgr Magdalena Wojtas;60;zst;zst;3;3;3;3;6;II;Inst ;środa, 15:15-17:30, sala 001B;
Analiza materiałów źródłowych;2L;dr Grzegorz Joachimiak;10;zst;egz;2;2;2;2;4;II;Inst ;wtorek, 10:00 - 11:30, sala 217A;
Problemy wykonawcze muzyki dawnej;1M;dr Grzegorz Joachimiak;20;zal;zal;1;1;1;1;2;II;Inst ;wtorek, 9:00 - 9:45, sala 217A;
Budowa i strojenie instrumentów;1-3L;mgr Kazimierz Pyzik;10;zal;zal;1;1;1;1;2;II;Inst ;;do uzgodnienia z pedagogiem
Język niemiecki (B1/B2);L/M;mgr Marcin Marek;7;zst;egz;2;2;2;2;4;II;Inst ;;Grupa do uzgodnienia z prow. zajęcia w zależności od poziomu języka. zapisy odbędą się 2.10.2023r. w godz. 12:15-14:30 w sali 114A 
Język włoski (B1/B2);L/M;mgr Anna Karaś;4;zst;egz;2;2;2;2;4;II;Inst ;środa, 8:55-10:25, sala 204F;oferta skierowana do studentów wykazujących się znajomością języka na poziomie B2, zapisy odbędą się dnia 4.10.2023r. w godz. 13:45-14:15 w sali 204F
Praca nad plastyką ciała z elementami tańca;1/2L;mgr Elżbieta Lejman-Krzysztyniak;2;zst;zst;2;2;1;1;2;III;;czwartek, 12:45-14:15,, L2 wtorek 12:30-14:00;
Pantomima;1L;mgr Agnieszka Kulińska;4;zst;egz;2;2;1;1;2;III;;wtorek, 14:30-16:00, sala 204E, 16:00-17:30 gr.II;
Etiudy sceniczna;1L;mgr Aleksandra Dytko-Masztalska;4;zst;zst;2;2;1;1;2;III;;czwartek, 14:30-16:00, sala 301A;
Etiudy sceniczna;2L;mgr Aleksandra Dytko-Masztalska;4;zst;egz;2;2;1;1;2;III;;środa, 14:00-15:30, sala 301A, 15:30-17:00 gr.II.;
Specjalistyczna literatura pieśniarska i oratoryjno kantatowa;2L;mgr Karolina Gołębiowska;2;zst;egz;2;2;2;2;4;III;;wtorek, 9:00-10:30, sala 002E;
Specjalistyczna literatura pieśniarska i oratoryjno kantatowa;3L;mgr Karolina Gołębiowska;2;zst;egz;2;2;2;2;4;III;;czwartek, 9:00:15-10:30, sala 002E;
Zarys stylistyki muzyki dawnej;3L;dr hab. Olga Ksenicz;4;zst;egz;1;1;1;1;2;III;;wtorek, 14:35-15:20, sala 002E;
Ilustracja muzyczna - praca w klasie akompaniamentu;1M;koordynacja przedmiotu - prof. AMKL dr hab Anna Gągola;;zal;zal;0,5;0,5;1;1;2;III;;;
Specjalistyczna literatura operowa;1M;mgr Karolina Gołębiowska;4;zst;egz;2;2;2;2;4;III;;,10:40-12:10, sala 002E;
Sceny aktorskie;1M;mgr Aleksandra Dytko;2;zst;egz;2;2;1;1;2;III;;wtorek, 10:00-11:30, sala 301A, 11:30-13:00 gr II;
Łacina ;1M;dr Bogusława Frontczak;6;zst;zst;1;1;1;1;2;III;;piątek, 13:15-14:00, on-line;
Retoryka i zdobnictwo;1M;dr hab. Olga Ksenicz;2;x;zst;x;2;x;2;2;III;;wtorek, 13:00-14:30,;
Zespoły wokalno-instrumentalne;1/2M;prof. dr hab. Andrzej Kosendiak/mgr Adrianna Gołos;;zst;zst;3;3;4;4;8;III;;poniedziałek, 14:00-16:15, sala 203F;wymagana akceptacja Kierownika Katedry Wokalistyki i pedagoga prowadzącego przedmiot
Chorał gregoriański;1M;mgr Łukasz Czartowski;4;zst;egz;1;1;1;1;2;III;;wtorek, 12:00-12:45, sala 203F;
Temperacje historyczne;2M;dr hab. Tomasz Głuchowski;4;zst;x;2;x;1;x;1;III;;poniedziałek, 9:30-11:00, sala 103/104A;
Analiza dzieła muzycznego 1 (grupa 1);1L;dr Agnieszka Zwierzycka;4;zst;zst;2;2;2;2;4;IV;;czwartek, 13.05-14.35, sala 001F;
Analiza dzieła muzycznego 1 (grupa 2);1L;dr Agnieszka Zwierzycka;4;zst;zst;2;2;2;2;4;IV;;czwartek, 14.45-16.15, sala 001F;
Analiza dzieła muzycznego 2;2L;dr Agnieszka Zwierzycka;8;zst;zst;2;2;2;2;4;IV;;środa, 13.00-14.30, sala 001F;
Chorał gregoriański;2L;o.dr R. Tomczak;2;zst;egz;1;1;1;1;2;IV;;poniedziałek, 11.00-11.45, sala 114A;
Chór Feichtinum;wszystkie lata;dr hab. Artur Wróbel, prof. AMKL/ mgr Magdalena Wojtas;b. o.;zst;zst;4;4;4;4;8;IV;;wtorek, 10.30-12.00, sala 102E, środa 10.30-12.00;
Chór Kameralny;wszystkie lata;prof. dr hab. Jolanta Szybalska-Matczak/wykł. Kacper Kubiak;b. o.;zst;zst;4;4;4;4;8;IV;;poniedziałek, 18.00-19.30, sala 001B, środa 18.00-19.30;
Diagnoza potrzeb w środowiskach lokalnych;1L;mgr A. Szymańska;6;-;zst;-;1;-;2;2;IV;;czwartek, 11.15-12.00, sala 114A;
Folklor;3L;dr Agnieszka Zwierzycka;3;zal;zst;1;1;1;1;2;IV;;środa, 12.10-12.55, sala 001F;
Komunikacja wizerunkowa i strategie komunikacyjne w mediach;1M;mgr Maciej Wojciechowski;6;-;zst;-;2;-;3;3;IV;;czwartek, 15.00-16.30, sala 101B;
Kontrapunkt;3L;dr Tomasz Kulikowski;2;zst;zst;1;1;1;1;2;IV;;wtorek, 14.00-14.45, sala 101B;
Kształcenie słuchu 1 (grupa 1);1L;wykł. Michał Kanafa;2;zst;zst;2;2;2;2;4;IV;;poniedziałek, 12.00-13.30, sala 001B;
Kształcenie słuchu 1 (grupa 2);1L;prof. dr hab. Ewa Grygar;2;zst;zst;2;2;2;2;4;IV;;wtorek, 12.15-13.45, sala 114A;
Kształcenie słuchu 2 (grupa 1);2L;wykł. Michał Kanafa;2;zst;zst;2;2;2;2;4;IV;;poniedziałek, 13.45-15.15, sala 001B;
Kształcenie słuchu 2  (grupa 2);2L;prof. dr hab. Ewa Grygar;2;zst;zst;2;2;2;2;4;IV;;środa, 8.45-10.15, sala 114A;
Literatura chóralna 1;1M;prof. dr hab. Marta Kierska-Witczak;3;zst;zst;1;1;1;1;2;IV;;czwartek, 10.30-11.15, sala 101B;
Literatura chóralna 2;2M;prof. dr hab. Marta Kierska-Witczak;3;egz;-;1;-;1;-;1;IV;;środa, 12.15-13.00, sala 101B;
Literatura chóralna XX i XXI wieku;1M;wykł. Kacper Kubiak;7;zst;zst;1;1;2;2;4;IV;;poniedziałek, 12.55-13.40, sala 101B;
Literatura chóralna XX i XXI wieku;2M;wykł. Kacper Kubiak;7;zst;egz;1;1;2;2;4;IV;;poniedziałek, 15.30-16.15, sala 101B;
Liturgika;1L;o.dr R. Tomczak;4;zst;egz;2;2;2;2;4;IV;;poniedziałek, 14.00-15.30, sala 114A;
Metody animacji społeczno-kulturalnej 1;1L;mgr A. Szymańska;6;-;zst;-;1;-;2;2;IV;;czwartek, 10.30-11.15, sala 114A;
Metody animacji społeczno-kulturalnej 2;1M;mgr A. Szymańska;6;zst;-;2;-;3;-;3;IV;;czwartek, 8.45-10.15, sala 114A;
Metodyka prowadzenia zespołów;1M;prof. dr hab. Marta Kierska-Witczak;4;zst;egz;2;2;2;2;4;IV;;czwartek, 8.45-10.15, sala 101B;
Orkiestra Smyczkowa Wydziału Edukacji Muzycznej;wszystkie lata;prof. dr hab. Helena Tomaszek-Plewa/ wykł. Michał Kanafa;b. o.;zst;zst;4;4;4;4;8;IV;;poniedziałek, 15.30-17.00, sala 001B,  czwartek 11.30-13.00;
Podstawy animacji społeczno-kulturalnej;1L;mgr A. Szymańska;6;zst;-;2;-;4;-;4;IV;;czwartek, 10.30-12.00, sala 114A;
Podstawy języka łacińskiego;1L;mgr A. Krajczyk;3;zst;zst;1;1;1;1;2;IV;;piątek, 11.45-12.30, sala 001F;
Promocja i marketing dóbr kultury;2M;mgr Joanna Polak;14;zst;zst;2;2;2;2;4;IV;;piątek, 15.00-16.30, sala 001E;
Rytmika;1L;mgr Barbara Ciupidro;4;zal;zst;2;2;1;1;2;IV;;piątek, 8.00-9.30, sala 204E;
Seminarium prelekcji muzycznej;1L;dr Maria Zawartko;3;zal;zst;1;1;1;1;2;IV;;wtorek, 9.30-10.15, sala 101B;
Schola gregoriańska;3L;o.dr R. Tomczak;6;zst;zst;1;1;2;1;3;IV;;poniedziałek, 13.00-13.45, sala 114A;
Specjalistyczne kształcenie słuchu;1M;wykł. Michał Kanafa;4;zst;zst;1;1;2;2;4;IV;;środa, 12.15-13.00, sala 001B;
Śpiew liturgiczny;1L;mgr Włodzimierz Ruciński;6;zst;egz;1;1;1;1;2;IV;;wtorek, 15.00-15.45, sala 114A;
Wiedza o kulturze;1M;wykł. Kacper Kubiak;8;zst;zst;2;2;2;3;5;IV;;poniedziałek, 11.15-12.45, sala 101B;
Wprowadzenie do zbiorowej emisji głosu;1L;prof. dr hab. Agnieszka Franków-Żelazny;8;zst;;2;;1;;1;IV;;poniedziałek, 8.30-10.00, sala 001B;
Wykorzystanie multimediów w edukacji i animacji;1M;mgr Maciej Wojciechowski;6;-;zst;-;1;-;2;2;IV;;wtorek, 15.10-15.55, sala 001F;
Zarządzanie projektami;1M;mgr Maciej Wojciechowski;6;-;zst;-;2;-;3;3;IV;;wtorek, 16.00-17.30, sala 001F;
Zbiorowa emisja głosu z praktyką;2L;mgr Kacper Kubiak;10;zst;zst;2;2;1;1;2;IV;;poniedziałek, 13.50-15.20, sala 101B;
Big-band;L/M;dr Bartosz Pernal;8;zst;zst;3;3;2;2;4;V;Inst ;środa, 12:30 - 14:45, sala -001D;
Produkcja muzyczna;L/M;dr Przemysław Jarosz;4;zal;zst;1;1;1;1;2;V;Inst ;do uzgodnienia z pedagogiem;
Historia muzyki jazzowej z literaturą;L;prof. dr hab. Jacek Meira;5;zst;zst;2;2;2;2;4;V;;wtorek, 11:15-12:45, sala -101D, gr. II 12:45-14:15;